0.539	0.470	0.470	0.470	0.470
0.541	0.461	0.461	0.461	0.461
0.544	0.442	0.442	0.442	0.442
0.546	0.416	0.416	0.416	0.416
0.549	0.388	0.388	0.388	0.388
0.551	0.362	0.362	0.362	0.362
0.554	0.344	0.344	0.344	0.344
0.556	0.340	0.340	0.340	0.340
0.559	0.348	0.348	0.348	0.348
0.561	0.364	0.364	0.364	0.364
0.564	0.383	0.383	0.383	0.383
0.566	0.397	0.397	0.397	0.397
0.569	0.404	0.404	0.404	0.404
0.571	0.399	0.399	0.399	0.399
0.574	0.382	0.382	0.382	0.382
0.576	0.354	0.354	0.354	0.354
0.579	0.316	0.316	0.316	0.316
0.581	0.271	0.271	0.271	0.271
0.584	0.223	0.223	0.223	0.223
0.586	0.176	0.176	0.176	0.176
0.589	0.132	0.132	0.132	0.132
0.591	0.096	0.096	0.096	0.096
0.594	0.071	0.071	0.071	0.071
0.596	0.056	0.056	0.056	0.056
0.599	0.050	0.050	0.050	0.050
0.602	0.051	0.051	0.051	0.051
0.604	0.062	0.062	0.062	0.062
0.607	0.083	0.083	0.083	0.083
0.609	0.113	0.113	0.113	0.113
0.612	0.147	0.147	0.147	0.147
0.614	0.182	0.182	0.182	0.182
0.617	0.215	0.215	0.215	0.215
0.619	0.243	0.243	0.243	0.243
0.622	0.264	0.264	0.264	0.264
0.624	0.278	0.278	0.278	0.278
0.627	0.283	0.283	0.283	0.283
0.629	0.280	0.280	0.280	0.280
0.632	0.271	0.271	0.271	0.271
0.634	0.256	0.256	0.256	0.256
0.637	0.238	0.238	0.238	0.238
0.639	0.219	0.219	0.219	0.219
0.642	0.204	0.204	0.204	0.204
0.644	0.195	0.195	0.195	0.195
0.647	0.195	0.195	0.195	0.195
0.649	0.206	0.206	0.206	0.206
0.652	0.227	0.227	0.227	0.227
0.654	0.256	0.256	0.256	0.256
0.657	0.288	0.288	0.288	0.288
0.659	0.321	0.321	0.321	0.321
0.662	0.351	0.351	0.351	0.351
0.664	0.377	0.377	0.377	0.377
0.667	0.395	0.395	0.395	0.395
0.669	0.406	0.406	0.406	0.406
0.672	0.407	0.407	0.407	0.407
0.674	0.400	0.400	0.400	0.400
0.677	0.385	0.385	0.385	0.385
0.679	0.366	0.366	0.366	0.366
0.682	0.344	0.344	0.344	0.344
0.684	0.324	0.324	0.324	0.324
0.687	0.308	0.308	0.308	0.308
0.689	0.299	0.299	0.299	0.299
0.692	0.297	0.297	0.297	0.297
0.694	0.299	0.299	0.299	0.299
0.697	0.304	0.304	0.304	0.304
0.699	0.308	0.308	0.308	0.308
0.702	0.309	0.309	0.309	0.309
0.704	0.307	0.307	0.307	0.307
0.707	0.302	0.302	0.302	0.302
0.709	0.295	0.295	0.295	0.295
0.712	0.286	0.286	0.286	0.286
0.714	0.277	0.277	0.277	0.277
0.717	0.266	0.266	0.266	0.266
0.719	0.254	0.254	0.254	0.254
0.722	0.239	0.239	0.239	0.239
0.724	0.219	0.219	0.219	0.219
0.727	0.193	0.193	0.193	0.193
0.729	0.162	0.162	0.162	0.162
0.732	0.125	0.125	0.125	0.125
0.734	0.083	0.083	0.083	0.083
0.737	0.039	0.039	0.039	0.039
0.739	0.010	0.010	0.010	0.010
0.742	0.050	0.050	0.050	0.050
0.744	0.087	0.087	0.087	0.087
0.747	0.118	0.118	0.118	0.118
0.749	0.140	0.140	0.140	0.140
0.752	0.152	0.152	0.152	0.152
0.754	0.153	0.153	0.153	0.153
0.757	0.142	0.142	0.142	0.142
0.759	0.122	0.122	0.122	0.122
0.762	0.093	0.093	0.093	0.093
0.764	0.058	0.058	0.058	0.058
0.767	0.019	0.019	0.019	0.019
0.769	0.028	0.028	0.028	0.028
0.772	0.070	0.070	0.070	0.070
0.774	0.110	0.110	0.110	0.110
0.777	0.147	0.147	0.147	0.147
0.779	0.179	0.179	0.179	0.179
0.782	0.204	0.204	0.204	0.204
0.784	0.223	0.223	0.223	0.223
0.787	0.235	0.235	0.235	0.235
0.789	0.242	0.242	0.242	0.242
0.792	0.244	0.244	0.244	0.244
0.794	0.241	0.241	0.241	0.241
0.797	0.236	0.236	0.236	0.236
0.799	0.229	0.229	0.229	0.229
0.802	0.221	0.221	0.221	0.221
0.805	0.212	0.212	0.212	0.212
0.807	0.203	0.203	0.203	0.203
0.810	0.195	0.195	0.195	0.195
0.812	0.186	0.186	0.186	0.186
0.815	0.177	0.177	0.177	0.177
